Date,Hour,TopTankLevel,BottomTankLevel,Voltage,Current,Temperature,TempVariation,Humidity,SpecialDay,Leakage,RefillStart,Duration
2023-01-02,6:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,1,62.4
2023-01-02,7:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,8:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,9:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,10:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,11:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,12:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,13:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,14:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,15:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,16:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,17:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,18:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,19:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,20:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,21:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,22:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-02,23:00,60.32954249456877,154.46414744627972,224.4659924244471,2.058471400190963,16.861266203518916,0.7241703070205707,45.657647723584546,0,0,0,0.0
2023-01-03,0:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,1:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,2:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,3:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,4:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,5:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,6:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,1,92.7
2023-01-03,7:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,8:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,9:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,10:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,11:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,12:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,13:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,14:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,15:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,16:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,17:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,18:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,19:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,20:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,21:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,22:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-03,23:00,27.989016750991528,195.15369498207576,226.87127370443926,3.434661133762872,18.48893286677936,-1.5684709477716825,31.821179203900655,0,0,0,0.0
2023-01-04,0:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,1:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,2:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,3:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,4:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,5:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,6:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,7:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,1,106.0
2023-01-04,8:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,9:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,10:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,11:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,12:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,13:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,14:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,15:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,16:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,17:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,18:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,19:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,20:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,21:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,22:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-04,23:00,13.546886206982446,256.88646578160535,223.28706301112925,3.7400902233448554,16.687830892432306,-0.024237671584415477,49.710350770796126,0,0,0,0.0
2023-01-05,0:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,1:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,2:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,3:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,4:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,5:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,6:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,7:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,8:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,1,105.3
2023-01-05,9:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,10:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,11:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,12:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,13:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,14:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,15:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,16:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,17:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,18:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,19:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,20:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,21:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,22:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-05,23:00,36.85902136920388,283.5668535492623,218.41350372123927,4.3577298925025065,14.59096692409112,0.9459105251817954,34.80181396133283,0,0,0,0.0
2023-01-06,0:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,1:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,2:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,3:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,4:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,5:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,6:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,7:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,1,61.0
2023-01-06,8:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,9:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,10:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,11:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,12:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,13:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,14:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,15:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,16:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,17:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,18:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,19:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,20:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,21:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,22:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-06,23:00,34.858265828852794,484.1429221270034,216.98946330899102,3.3460665652375585,13.116866304678204,0.21831206555976923,53.26171284704192,0,0,0,0.0
2023-01-07,0:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,1:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,2:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,3:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,4:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,5:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,6:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,1,129.6
2023-01-07,7:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,8:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,9:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,10:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,11:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,12:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,13:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,14:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,15:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,16:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,17:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,18:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,19:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,20:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,21:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,22:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-07,23:00,53.742443409590436,204.56400814579257,218.97345083559952,3.1376217106873727,11.458446846228513,-0.18231082894595874,31.725464832554273,1,0,0,0.0
2023-01-08,0:00,40.870382657713144,313.6893473180622,210.4015514099628,2.667010526025835,17.279220948312492,0.7869271519467524,66.77460167185819,1,0,0,0.0
2023-01-08,1:00,40.870382657713144,313.6893473180622,210.4015514099628,2.667010526025835,17.279220948312492,0.7869271519467524,66.77460167185819,1,0,0,0.0
2023-01-08,2:00,40.870382657713144,313.6893473180622,210.4015514099628,2.667010526025835,17.279220948312492,0.7869271519467524,66.77460167185819,1,0,0,0.0
2023-01-08,3:00,40.870382657713144,313.6893473180622,210.4015514099628,2.667010526025835,17.279220948312492,0.7869271519467524,66.77460167185819,1,0,0,0.0
2023-01-08,4:00,40.870382657713144,313.6893473180622,210.4015514099628,2.667010526025835,17.279220948312492,0.7869271519467524,66.77460167185819,1,0,0,0.0
2023-01-08,5:00,40.870382657713144,313.6893473180622,210.4015514099628,2.667010526025835,17.279220948312492,0.7869271519467524,66.77460167185819,1,0,0,0.0
2023-01-08,6:00,40.870382657713144,313.6893473180622,210.4015514099628,2.667010526025835,17.279220948312492,0.7869271519467524,66.77460167185819,1,0,1,116.7
